plant_code,plant_name,latitude,longitude
7719,Meridian,32.374841,-88.70416
7721,Theodore Cogen Facility,30.525445,-88.128477
7722,Watts Bar Nuclear Plant,35.6021,-84.7895
7723,Nymans Plant,57.731608,-152.507044
7725,Coffin Butte,44.6969,-123.2234
7727,Future Gen Plant 1, , 
7728,Future Gen Plant 2, , 
7730,SECC,38.881667,-104.818056
7732,Turbine, , 
7737,Kapstone,32.9,-79.9667
7738,Unknown,27.627778,-81.845
7744,Unsited, , 
7749,Essex,36.868206,-89.840173
7751,Goat Lake Hydro,59.5357,-135.2123
7752,Black Bear Lake,55.476472,-133.14772
7754,Nodaway,40.2877,-94.7913
7757,Chouteau,36.222058,-95.277064
7758,South Plant,42.7317,-92.4711
7759,Georgetown,39.902556,-86.24405
7760,Tilton,40.106125,-87.653818
7763,Henry County,39.9528,-85.5039
7764,MPC Generating,33.8119,-83.6953
7766,Erie Energy Center,37.574167,-95.237222
7767,Bloomington Power Plant,37.041997,-113.626736
7768,Sowega Power,31.3869,-84.08
7769,Lalamilo Windfarm,20.023333,-155.746667
7770,1515 S Caron Road,41.9084,-89.0466
7771,Springview,42.82579,-99.777467
7774,Cleveland Peaking,41.5311,-81.6478
7775,Versailles Peaking,40.2247,-84.4769
7776,Napoleon Peaking,41.4079,-84.1095
7777,Dover Peaking,40.5416,-81.4985
7778,Orrville Peaking,40.86,-81.7586
7779,Bryan Peaking,41.4609,-84.527
7780,Jackson Cntr Peaking,40.4597,-84.0401
7781,Arcanum Peaking,39.9867,-84.5513
7782,Hamilton Peaking,39.3528,-84.5183
7783,Bowling Green Peaking,41.3884,-83.6402
7784,Allegany Cogen,42.5027,-78.0686
7789,Abiquiu Dam,36.239886,-106.423043
7790,Bonanza,40.0864,-109.2844
7791,Montpelier,41.5855,-84.5794
7795,Custer Energy Center,44.085437,-87.726102
7797,Dominion/Lo Mar,38.7443,-77.4974
7798,Gateway Gen,38.725278,-77.509722
7799,West Marinette 34,45.0869,-87.6892
7805,Sherwood H Smith Jr Energy Complex,34.8392,-79.7406
7806,Pine Street,43.740164,-83.449953
7807,Hamilton Hydro,39.4128,-84.5558
7810,Argyle,42.7019,-89.8697
7813,Sewell Creek Energy,33.9486,-85.2769
7814,Webb Forging,34.5567,-81.4919
7818,Alsey,39.569771,-90.43602
7820,Big Quinnesec 92,45.7881,-88.0408
7821,Big Quinnesec 61,45.7881,-88.0408
7822,Kaukauna City Hydro,44.274582,-88.319074
7824,Rockwood,32.9553,-115.5364
7825,Fulton (AR),33.6094,-93.7924
7826,Rowan,35.7314,-80.6019
7827,Shelby North,40.8969,-82.6625
7828,Shelby South,40.908889,-82.653333
7829,Smarr Energy Center,32.9842,-83.8464
7831,Beaver Island,45.7291,-85.5244
7832,Roosevelt Biogas 1,45.801549,-120.167176
7834,John S Rainey,34.347734,-82.774478
7835,Essential Power Rock Springs LLC,39.71901,-76.15976
7836,Marsh Run Generation Facility,38.5283,-77.7681
7837,Louisa Generation Facility,38.1181,-78.2139
7838,Remington,38.5442,-77.7714
7839,Ladysmith,38.0722,-77.5133
7841,Valdez Cogen,61.0839,-146.2529
7842,Freedom Power Project,39.103333,-88.85898
7843,Pleasant Valley (MN),43.799446,-92.682874
7844,Minnesota River,44.795231,-93.581013
7845,Lagoon Creek,35.6578,-89.3964
7846,Brandy Branch,30.320556,-81.947222
7847,Coon Rapids II,41.871043,-94.680777
7848,Holden,38.7538,-93.9983
7849,Knoxville Industrial,41.315962,-93.060973
7850,Shenandoah,40.77069,-95.37683
7851,Waterloo Lundquist,42.506156,-92.34558
7853,West Receiving,42.021667,-95.363333
7854,Avenue A Generator Sets,41.780735,-89.689416
7855,Moorhead Wind Turbine,46.895,-96.7347
7856,North,41.3164,-94.455
7857,Gilliam South,41.496111,-94.327222
7858,MEPI GT Facility,37.2175,-88.8661
7860,Shelbina Power #3,39.69755,-92.053456
7862,Power Creek,60.588686,-145.604539
7863,Elk Mound,44.902814,-91.568096
7865,Earlville,42.4942,-91.2725
7867,Snoqualmie 2,47.5445,-121.8414
7869,Glenwood Landing,40.8275,-73.6478
7870,Encogen,48.746,-122.486
7872,Robert P Mone Plant,40.9297,-84.7392
7873,H L Culbreath Bayside Power Station,27.9072,-82.4231
7874,Edgerton,41.4478,-84.7536
7875,MPC1, , 
7876,APC2, , 
7877,APC3, , 
7878,Wellington,41.163069,-82.227208
7879,MEAG1, , 
7880,MEAG2, , 
7881,MEAG3, , 
7882,Glenmore Turbines,44.3556,-87.9839
7883,Powell Valley,36.5748,-83.0321
7884,Dakota Magic,45.938611,-96.835833
7886,Wind Turbine,44.6694,-87.6333
7887,Terry Bundy Generating Station,40.909653,-96.613086
7889,NA 1, , 
7890,Unnamed, , 
7893,Midway, , 
7894,Unknown, , 
7897,E B Harris Electric Generating Plant,32.381352,-86.574366
7898,New Knoxville,40.499364,-84.309201
7900,Sand Hill,30.2098,-97.6129
7901,Byron,43.6575,-88.4381
7902,Pirkey,32.4607,-94.4852
7903,McCartney,37.248431,-93.170839
7907,Pine Flat,36.8326,-119.327
7909,Vernon Boulevard,40.7537,-73.9508
7910,Joseph J Seymour Power Project,40.6631,-74
7911,Kern Canyon,35.44072,-118.796498
7912,Brentwood,40.7865,-73.2927
7913,Hell Gate,40.799,-73.9094
7914,Harlem River Yard,40.7991,-73.9156
7915,North 1st,40.7171,-73.9664
7916,Talbot County Energy,32.5892,-84.6917
7917,Chattahoochee Energy Facility,33.4072,-85.0386
7918,Galion,40.7303,-82.7939
7919,Seville,41.0317,-81.8714
7920,Traer South,42.1925,-92.4747
7921,Maquoketa 2,42.07,-90.66
7922,Brooklyn City North Plant,41.7394,-92.4394
7924,Albertville,34.363389,-86.223889
7925,Lakefield Junction,43.798439,-94.841451
7926,South Strawberry,42.7114,-91.5469
7927,Buffalo Mountain,36.120994,-84.338733
7928,Osawatomie,38.532161,-94.902633
7929,West Gardner,38.7875,-94.9861
7930,Russell Energy Center,38.899722,-98.839444
7931,Coyote Springs II,45.848039,-119.673965
7932,Gaylord - Wolverine,45.0046,-84.7218
7934,Industrial Park,41.768199,-89.674385
7935,Trenton South,40.067218,-93.604363
7936,Nine Canyon,46.0958,-119.0964
7937,Ponnequin,40.990489,-104.816686
7940,Ponton Diesel Generating Facility,37.2953,-77.9862
7941,Nottoway Diesel Generating Facility,36.697222,-77.105
7942,Diamond Valley Lake,33.6808,-117.0698
7946,Wansley Unit 9,33.4083,-85.0403
7947,Solway CT,47.544582,-95.129652
7948,Lawrence County Station,38.8003,-86.4511
7950,Franklin (TN),35.270556,-86.139444
7953,Evander Andrews Power Complex,43.179176,-115.734315
7954,Field Street,29.0213,-80.9949
7955,Elk City Station,41.383889,-96.254444
7956,Future CT,44.5225,-99.441111
7957,Sediver,34.965278,-81.1872
7958,Horry Land Fill Gas Site,33.8125,-78.967222
7960,Kemper County,32.7976,-88.606
7962,Warren F Sam Beasley Generation Station,39.279179,-75.623928
7963,South West Landfill,29.513056,-82.548055
7964,Peno Creek,39.3531,-91.2295
7965,Salt Valley Wind Plant,40.9044,-96.6231
7966,Iowa Distributed Wind Generation Project,43.034722,-94.140556
7967,Lordsburg Generating,32.35051,-108.69799
7968,W R Clayton Plant,33.819444,-83.694444
7970,State St Generating,41.9557,-84.9796
7971,Pella Peaking,41.4106,-92.9378
7972,Sumpter,42.167,-83.5318
7973,Sharpe,38.275,-95.6839
7974,Chamberlain Wind Project,43.848529,-99.24757
7975,Pyramid,32.2363,-108.5494
7976,Mulvane 2,37.4908,-97.2216
7977,Granite Falls 2,44.8047,-95.557
7981,Mill Creek (SC),35.1597,-81.4306
7982,South Generation,44.5331,-95.1122
7984,Kalkaska CT #1,44.6889,-85.2019
7985,Greater Des Moines,41.5563,-93.5283
7987,Lake One,34.1772,-118.3147
7988,Silver Creek,31.6004,-89.9468
7989,Sylvarena,31.982076,-89.412714
7990,Altamont,39.068747,-88.755547
7991,West Campus Cogeneration Facility,43.075071,-89.4251
7994,Randolph Road,47.183333,-119.3
7995,Airport Industrial,38.2844,-104.5308
7997,Winston,28.0274,-82.0164
7998,Tri Cities,33.4833,-111.8172
7999,Grays Harbor Energy Facility,46.9692,-123.48
8000,Beatrice,40.330184,-96.808153
8002,Newington,43.1,-70.790833
8004,Fife Brook,42.685681,-72.977634
8005,Bear Swamp,42.6839,-72.9599
8006,Roseton Generating Facility,41.573783,-73.966269
8007,Holtsville,40.817037,-73.066265
8008,Mickleton Station,39.8119,-75.249031
8009,Auburn State Street,42.9278,-76.5921
8010,Murray Turbine,40.67,-111.89
8011,Three Mile Island,40.1515,-76.7232
8012,Croydon CT Generating Station,40.08,-74.8917
8013,Winter,45.836675,-90.97352
8014,Co Rd 33,44.481389,-95.755833
8015,Paragould Reciprocating,36.0242,-90.5094
8016,Factory,39.825934,-89.637282
8017,Gallatin #2,39.928333,-93.937777
8019,Portage,47.0808,-88.6472
8020,Baldwin City Plant No 2,38.764905,-95.192006
8021,Diesel Generator Farm,47.424722,-120.3275
8022,Boulder Park,47.697222,-117.147222
8023,Columbia (WI),43.4864,-89.4203
8025,Montgomery,44.4421,-93.565
8026,Hartzog,43.8294,-105.5322
8027,Blue Lake,44.7855,-93.4315
8028,Arvada,44.69,-106.1092
8029,Sycamore (IA),41.6722,-93.6769
8030,Barber Creek,43.7219,-105.7689
8031,Emery Station,43.094,-93.292222
8034,Yankton,42.893333,-97.353333
8036,Cooper Nuclear Station,40.3628,-95.6408
8037,Clifton,39.6125,-97.2778
8042,Belews Creek,36.2811,-80.0603
8048,Anclote,28.184444,-82.788611
8049,Intercession City,28.262778,-81.548611
8050,Juneau,44.0575,-90.0242
8053,Pouch,40.6182,-74.06849
8054,Gerald Andrus,33.35,-91.1167
8055,Arkansas Nuclear One,35.311,-93.2351
8056,Waterford 1 & 2,29.998884,-90.47684
8057,Superior Generation Energy Center,46.691944,-92.058611
8059,Comanche (OK),34.5431,-98.3244
8063,DeCordova Steam Electric Station,32.403056,-97.700556
8066,Jim Bridger,41.7378,-108.7875
8067,Fort Lupton,40.0922,-104.796
8068,Santan,33.3325,-111.7503
8069,Huntington,39.3792,-111.0781
8073,Beaver,46.172401,-123.17392
8076,Ellwood,34.431419,-119.900055
8083,Keahole,19.7317,-156.0283
8100,Springfield (CO),37.4028,-102.6217
8102,General James M Gavin,38.9347,-82.1158
8105,Halstad,47.3525,-96.815
8106,Tipton,41.7717,-91.1321
8108,Hopkinton,42.343542,-91.2471
8110,Stanberry,40.212746,-94.542359
8219,Ray D Nixon,38.633451,-104.70577
8222,Coyote,47.221447,-101.815722
8223,Springerville,34.3186,-109.1639
8224,North Valmy,40.881317,-117.151605
8225,FirstEnergy Seneca,41.8389,-79.0056
8226,Cheswick Power Plant,40.5383,-79.7906
8227,Glen Gardner,40.6815,-74.9207
8902,Hoover Dam (AZ),36.01551,-114.738006
8906,Astoria Generating Station,40.787674,-73.912561
8907,Indian Point 3,41.2706,-73.9526
9038,Cherry Street,42.388611,-71.56
9095,Monroe Street,47.653611,-117.420556
9096,Upper Falls,47.654444,-117.418889
9674,Nine Springs,43.0386,-89.3586
9842,Newhalem,48.675944,-121.240826
9864,Cabot Holyoke,42.2,-72.61
10003,Colorado Energy Nations Company,39.7606,-105.215
10004,Mosaic South Pierce Operations,27.76522,-81.938787
10005,Dinosaur Point,37.0478,-121.1708
10008,Baptist Medical Center,30.3156,-81.6644
10012,Covanta Warren Energy,40.8205,-75.0112
10013,Covanta Hennepin Energy,44.9833,-93.280382
10014,Lucky Peak Power Plant Project,43.528,-116.0583
10017,WestRock-West Point Mill,37.5392,-76.8053
10018,Desert Peak Power Plant,39.753999,-118.953497
10020,Cutrale Citrus Juices USA I,28.811828,-81.865273
10025,"RED-Rochester, LLC",43.1989,-77.6319
10026,Encina Water Pollution Control,33.1165,-117.3215
10027,Windpark Unlimited 1,33.9447,-116.6222
10028,Felt Hydroelectric Plant,43.909653,-111.285421
10029,General Electric Aircraft Engines,42.45,-70.9739
10030,NRG Energy Center Dover,39.149549,-75.547335
10031,General Mills Operations Lodi,38.1425,-121.2994
10032,Powertrain Warren General Motors,42.467677,-83.039212
10033,Greater Detroit Resource Recovery,42.3678,-83.0514
10034,Gilroy Power Plant,37.0001,-121.5367
10036,Hillsborough Hosiery,43.11391,-71.894001
10039,John Deere Harvester Works,41.524315,-90.43659
10042,Kaweah Delta District Hospital,36.3275,-119.2947
10043,Logan Generating Company LP,39.7928,-75.406667
10045,Kinsleys Landfill,39.791697,-75.1036
10048,Central Utilities Plant LAX,33.943965,-118.40425
10049,Little Mac Project,42.629637,-114.66162
10050,Fourche Creek Wastewater,34.6968,-92.165
10051,Lockville Hydropower,35.6184,-79.0912
10052,Fairhaven Power,40.7995,-124.2028
10058,General Electric Diesel Engine Plant,41.1694,-80.1055
10059,General Electric Great Falls Upper Hydro,43.2597,-70.8597
10061,MARS Chocolate North American LLC,40.8625,-74.825
10062,Miami Dade County Resource Recovery Fac,25.8356,-80.3566
10063,Derby Hydro,41.324308,-73.102111
10066,Lockwood Hydroelectric Facility,44.5467,-69.6292
10070,Foothills Hydro Plant,39.4588,-105.0657
10071,Portsmouth Genco LLC,36.8702,-76.3529
10072,Engineered Carbons Borger Cogen,35.66704,-101.432004
10074,Pulp Mill Power House,40.8054,-124.1949
10075,Taconite Harbor Energy Center,47.5314,-90.9114
10081,Strontia Springs Hydro Plant,39.4326,-105.1263
10090,Commerce Refuse To Energy,33.9949,-118.1538
10091,Total Energy Facilities,33.7683,-118.2836
10093,Tesoro Hawaii,21.303229,-158.091438
10099,Pedricktown Cogeneration Company LP,39.7668,-75.4238
10108,Hampton Facility,42.9383,-70.8406
10109,Franklin Industrial Complex,43.446107,-71.644646
10110,Frito-Lay Cogen Plant,35.395063,-119.321633
10113,John B Rich Memorial Power Station,40.7903,-76.1983
10115,Grossmont Hospital,32.77973,-117.006397
10116,Hampshire Paper,44.296544,-75.36645
10118,Harrisburg Facility,40.244242,-76.853872
10120,PInova Inc,31.164772,-81.478724
10121,High Shoals Hydro (GA),33.816547,-83.504932
10122,CIP II/AR Bridgewater Holdings - NJCOE,40.624,-74.634
10123,Hoffmann LaRoche,40.8359,-74.155
10124,Hollow Dam Power Partnership,44.296453,-75.336142
10125,Honeywell Farms,40.6986,-73.8028
10128,Gosselin Hydro Plant,40.37,-123.4347
10129,Indiana University of Pennsylvania,40.6144,-79.1594
10137,Deweys Mill,43.6411,-72.4061
10138,South Dry Creek Hydro,45.206341,-109.1652
10139,Isabella Hydro Project,35.6439,-118.4822
10140,Birch Creek Power,44.027444,-112.719439
10143,Colver Power Project,40.55,-78.8
10144,Sierra Pacific Lincoln Facility,38.9032,-121.3097
10148,White Pine Electric Power,46.7644,-89.5669
10149,Decorative Panels Intl,45.062836,-83.423333
10151,Grant Town Power Plant,39.561831,-80.163138
10152,Warrior Ridge Hydro,40.540042,-78.034628
10154,Chocolate Bayou Works,29.2293,-95.1952
10155,Brasfield,37.220833,-77.524504
10156,Fresno Cogen Partners,36.617022,-120.099846
10162,Whitewater Hydro Plant,33.934725,-116.640548
10167,Seadrift Coke LP,28.513929,-96.794154
10168,Cardinal Cogen,37.429848,-122.176284
10169,Carson Cogeneration,33.8759,-118.2491
10173,Cherokee Falls,35.0642,-81.5458
10175,Childrens Hospital,32.7992,-117.1517
10176,M Street Jet,42.339387,-71.031407
10180,Metro Wastewater Reclamation District,39.8078,-104.9542
10181,Metropolitan Sewerage District,35.6497,-82.5992
10183,Mine Falls Generating Station,42.750278,-71.505278
10184,Central Utility Plant,30.397351,-97.842586
10186,Anson Abenaki Hydros,44.7975,-69.8867
10187,Engineered Carbons Echo Cogeneration,30.1525,-93.7206
10188,Cutrale Citrus Juices USA II,28.05485,-81.798166
10190,Castleton Energy Center,42.5375,-73.7433
10191,Tehachapi Wind Resource I,35.060556,-118.389722
10194,Hawaii Cogen,21.311667,-158.113889
10195,CF Industries Yazoo City Complex,32.90411,-90.3781
10196,Moose River,43.610664,-75.341325
10197,Philadlephia,44.158611,-75.708778
10198,Mosaic Phosphates Uncle Sam,30.038649,-90.828312
10199,West Ford Flat Power Plant,38.7881,-122.7219
10202,Fernandina Beach Mill,30.681823,-81.455413
10203,Valero Refinery Corpus Christi East,27.8114,-97.4442
10204,Mosaic Co Tampa Facility,27.8605,-82.3903
10205,Mosaic Co Greenbay,27.845,-81.909722
10206,Loma Linda University Cogen,34.050391,-117.248417
10208,Escanaba Mill,45.8044,-87.0891
10211,2 AC Station,41.662778,-87.444444
10213,El Segundo Cogen,33.9058,-118.4031
10214,Lower Saranac Hydroelectric Facility,44.6694,-73.5075
10215,Snowbird Power Plant,40.58337,-111.653903
10216,Alabama River Pulp,31.5825,-87.4889
10218,Warrensburg Hydroelectric,43.4833,-73.7986
10219,Middle Falls Hydro,43.098711,-73.525271
10220,Sissonville Hydro,44.685589,-75.002868
10221,New York State Dam Hydro,42.781779,-73.696096
10222,Tulare Success Power Project,36.058635,-118.924097
10223,AG Processing Inc,42.665941,-93.902606
10224,Merck Rahway Power Plant,40.615616,-74.26529
10233,Leaf River Cellulose LLC,31.2434,-89.0456
10234,Biron Mill,44.43,-89.78
10237,Diana Hydroelectric,44.151944,-75.321725
10238,Dolgeville Hydro,43.090635,-74.766961
10243,Ticona Polymers Inc,27.5697,-97.8228
10244,P H Glatfelter Co -Chillicothe Facility,39.324611,-82.974039
10245,ArcelorMittal Burns Harbor,41.635,-87.1387
10250,Bay County Waste to Energy,30.266057,-85.52067
10252,Domtar Kingsport Mill,36.5489,-82.5667
10253,Haypress,39.565677,-120.581684
10255,West Enfield Hydro,45.2497,-68.6483
10258,Haw River Hydro,35.9483,-79.3244
10261,Enterprise Products Operating,29.8247,-94.9197
10262,California Institute of Technology,34.138467,-118.1256
10275,Florida's Natural Growers,27.9114,-81.6006
10276,Clement Dam Hydro LLC,43.440538,-71.595975
10279,Kansas River Project,38.974022,-95.235078
10280,Bob Jones University Cogen Plant,34.871811,-82.366035
10282,Big Creek Water Works,40.646733,-123.498008
10285,Townsend Hydro,40.733545,-80.314795
10286,Cornell Hydro,42.451922,-76.485092
10287,Beowawe Power,40.5547,-116.6175
10288,Big Valley Power LLC,41.1325,-121.137222
10290,Bridgewater Power LP,43.7155,-71.6585
10294,King City Power Plant,36.225,-121.1278
10296,South Forks Hydro,42.4937,-114.3102
10298,Bayou Cogen Plant,29.6225,-95.0458
10300,Desert View Power,33.586,-116.0873
10301,Louisiana Sugar Refining,30.0497,-90.6839
10302,Juniata Locomotive Shop,40.533299,-78.384125
10305,Dutchess Cnty Resource Recovery Facility,41.647,-73.943
10307,Bellingham Cogeneration Facility,42.0925,-71.4833
10308,Sayreville Cogeneration Facility,40.439,-74.3444
10319,Geismar,30.2,-91
10320,Enka,35.533333,-82.65
10323,Copper Dam Plant,45.66523,-121.523761
10324,Peters Drive Plant,45.66764,-121.548455
10325,Mink Creek Hydro,42.260844,-111.665589
10328,T B Simon Power Plant,42.7178,-84.4836
10333,Florida Power Development,28.5819,-82.4311
10334,H Power,21.300036,-158.098615
10339,Southside Water Reclamation Plant,35.016111,-106.669722
10342,Foster Wheeler Martinez,38.0244,-122.0589
10343,Foster Wheeler Mt Carmel Cogen,40.811189,-76.452951
10346,Hillman Power LLC,45.0688,-83.8932
10349,Greenleaf 2 Power Plant,39.1365,-121.6397
10350,Greenleaf 1 Power Plant,39.052922,-121.696072
10354,ReEnergy Livermore Falls,44.431667,-70.1619
10356,ReEnergy Ashland,46.6334,-68.4361
10360,Green Bay West Mill,44.4936,-88.0303
10361,Savannah River Mill,32.331274,-81.201496
10362,Muskogee Mill,35.7322,-95.2939
10377,James River Genco LLC,37.2939,-77.2697
10378,CPI USA NC Southport,33.944384,-78.011824
10379,CPI USA NC Roxboro,36.435,-78.9619
10380,Elizabethtown Power LLC,34.647155,-78.64151
10381,Coastal Carolina Clean Power,35.0217,-77.8583
10382,Lumberton,34.59,-78.9968
10384,Edgecombe Genco LLC,36.037318,-77.753345
10387,Sycamore Energy 1,32.857709,-117.028847
10388,GRS Newby I,37.4567,-121.9419
10392,GRS American Canyon,38.1419,-122.2439
10395,GRS Coyote Canyon,33.613,-117.8219
10397,ArcelorMittal Indiana Harbor West,41.663765,-87.452325
10398,Arcelormittal Cleveland Inc,41.4739,-81.6728
10405,Kingsburg Cogen,36.5397,-119.5794
10408,Clark University,42.2508,-71.8226
10412,Kalaheo Hydro,21.936075,-159.528581
10413,Wainiha Hydro,22.196292,-159.556142
10416,Pensacola Florida Plant,30.5958,-87.2525
10417,Indian Orchard Plant 1,42.156898,-72.524153
10418,Ascend Performance Materials Texas Inc.,29.2558,-95.2103
10421,Dillon Hydro Plant,39.6208,-106.0662
10422,Williams Fork Hydro Plant,40.035,-106.2053
10423,North Fork Hydro Plant,39.4616,-105.677
10424,Gross Hydro Plant,39.9456,-105.3565
10425,International Paper - Orange,30.2178,-93.7422
10426,Inland Paperboard Packaging Rome,34.2528,-85.3275
10427,New-Indy Ontario Mill,34.045361,-117.540193
10430,Anheuser-Busch St Louis,38.597755,-90.210671
10431,Anheuser-Busch Jacksonville,30.43424,-81.645351
10434,Mosaic New Wales Operations,27.833642,-82.051937
10435,Camden Resource Recovery Facility,39.9092,-75.1169
10436,ExxonMobil Baytown Refinery,29.753517,-94.997277
10437,Sunray 2,34.863356,-116.827627
10438,Sunray 3,34.863356,-116.827627
10439,SEGS III,35.00694,-117.555768
10440,SEGS IV,35.012166,-117.555672
10441,SEGS V,35.01948,-117.55553
